state,date,type,sex,abs,rate,piped_water,sanitation,electricity,income_mean,gini,poverty_absolute,cpi
Kedah,2019-01-01,neonatal,male,80,4.496150171,100,100,100,5522,0.354,8.8,167.775
Kedah,2019-01-01,neonatal,both,137,3.98093799,100,100,100,5522,0.354,8.8,167.775
Kedah,2019-01-01,infant,female,91,7.250042151,100,100,100,5522,0.354,8.8,167.775
Kedah,2019-01-01,infant,male,129,5.475001504,100,100,100,5522,0.354,8.8,167.775
Kedah,2019-01-01,infant,both,220,6.392747138,100,100,100,5522,0.354,8.8,167.775
Kedah,2020-01-01,neonatal,male,73,4.172620749,,,,5005,,12.7,168.3083333
Kedah,2020-01-01,neonatal,female,53,3.252531451,,,,5005,,12.7,168.3083333
Kedah,2020-01-01,neonatal,both,126,3.72891388,,,,5005,,12.7,168.3083333
Kedah,2020-01-01,infant,female,71,4.357164774,,,,5005,,12.7,168.3083333
Kedah,2020-01-01,infant,both,171,5.060668837,,,,5005,,12.7,168.3083333
Kedah,2020-01-01,infant,male,100,5.715918834,,,,5005,,12.7,168.3083333
Kedah,2021-01-01,neonatal,male,78,4.579614843,,,,,,,169.1583333
Kedah,2021-01-01,neonatal,female,68,4.247876062,,,,,,,169.1583333
Kedah,2021-01-01,infant,both,203,6.144067797,,,,,,,169.1583333
Kedah,2021-01-01,infant,male,110,6.458431188,,,,,,,169.1583333
Kedah,2021-01-01,infant,female,93,5.809595202,,,,,,,169.1583333
Kedah,2021-01-01,neonatal,both,146,4.418886199,,,,,,,169.1583333
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,99.8,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,99.8,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,99.8,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,99.8,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,99.8,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,99.8,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,99.9,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,99.9,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,99.9,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,99.9,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,99.9,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,99.9,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,99.9,99.92,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,99.9,99.92,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,99.9,99.92,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,99.9,99.92,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,99.9,99.92,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,99.9,99.92,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,95.1,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,95.1,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,95.1,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,95.1,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,95.1,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,95.1,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,both,193,6.3,99.6,100,99.6,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,male,98,6.2,99.6,100,99.6,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,99.6,100,99.6,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,99.6,100,99.6,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,99.6,100,99.6,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,99.6,100,99.6,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,female,60,4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,male,54,3.4,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,neonatal,both,114,3.7,100,100,100,5550,0.359,9,170.1166667
Kedah,2022-01-01,infant,female,95,6.3,100,100,100,5550,0.359,9,170.1166667
Kedah,2023-01-01,,,,,,,,,,,171.225
Kedah,2024-01-01,,,,,,,,,,,172.4
Kelantan,1970-01-01,,,,,,,,151,,76.1,
Kelantan,1974-01-01,,,,,,,,231,0.612,,
Kelantan,1976-01-01,,,,,,,,269,0.505,67.1,
Kelantan,1979-01-01,,,,,,,,341,0.438,55,
Kelantan,1984-01-01,,,,,,,,625,0.464,39.2,
Kelantan,1987-01-01,,,,,,,,667,0.414,31.6,
Kelantan,1989-01-01,,,,,,,,712,0.407,29.9,
Kelantan,1992-01-01,,,,,,,,907,0.451,29.5,
Kelantan,1995-01-01,,,,,,,,1091,0.442,22.9,
Kelantan,1997-01-01,,,,,,,,1249,0.442,19.5,
Kelantan,1999-01-01,,,,,,,,1314,0.424,18.7,
Kelantan,2002-01-01,,,,,,,,1674,0.444,12.4,
Kelantan,2004-01-01,,,,,,,,1829,0.416,10.6,
Kelantan,2005-01-01,,,,,,,,,,,83.01666667
Kelantan,2006-01-01,,,,,,,,,,,86.06666667
Kelantan,2007-01-01,,,,,,,,2143,0.405,7.2,89.26666667
Kelantan,2008-01-01,,,,,,,,,,,95.13333333
Kelantan,2009-01-01,,,,,,,,2536,0.428,4.8,97.91666667
Kelantan,2010-01-01,,,,,,,,,,,100
Kelantan,2011-01-01,,,,,,,,,,,105.8666667
Kelantan,2012-01-01,,,,,,,,3168,0.41,2.7,109.0083333
Kelantan,2013-01-01,,,,,,,,,,,111.6666667
Kelantan,2014-01-01,,,,,,,,3715,0.393,0.9,116.85
Kelantan,2015-01-01,,,,,,,,,,,121.7416667
Kelantan,2016-01-01,,,,,65.4,99.67,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,71.9,100,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,72,99.67,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,75.7,100,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,29.5,100,99.8,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,62.6,99.16,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,67.8,100,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,67,99.68,99.8,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,52,99.77,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,68.7,98.61,100,4214,0.389,0.4,125.1083333
Kelantan,2016-01-01,,,,,69.1,100,100,4214,0.389,0.4,125.1083333
Kelantan,2017-01-01,neonatal,male,106,5.277833101,,,,,,,128.2416667
Kelantan,2017-01-01,neonatal,both,198,5.061090946,,,,,,,128.2416667
Kelantan,2017-01-01,infant,female,142,7.458766677,,,,,,,128.2416667
Kelantan,2017-01-01,infant,male,160,7.96654053,,,,,,,128.2416667
Kelantan,2017-01-01,infant,both,302,7.719441746,,,,,,,128.2416667
Kelantan,2017-01-01,neonatal,female,92,4.832440382,,,,,,,128.2416667
Kelantan,2018-01-01,neonatal,male,120,6,,,,,,,130.1833333
Kelantan,2018-01-01,neonatal,both,195,5.1,,,,,,,130.1833333
Kelantan,2018-01-01,infant,both,288,7.5,,,,,,,130.1833333
Kelantan,2018-01-01,infant,female,115,6.3,,,,,,,130.1833333
Kelantan,2018-01-01,infant,male,173,8.7,,,,,,,130.1833333
Kelantan,2018-01-01,neonatal,female,75,4.1,,,,,,,130.1833333
Kelantan,2019-01-01,infant,male,153,6.389957023,44.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,65.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,65.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,65.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,65.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,65.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,65.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,74.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,74.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,74.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,74.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,74.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,74.8,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,66.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,66.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,66.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,66.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,66.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,66.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,44.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,44.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,44.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,44.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,44.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,67.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,77.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,77.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,77.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,77.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,77.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,77.4,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,67.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,90.7,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,90.7,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,90.7,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,90.7,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,90.7,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,90.7,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,67.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,42.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,42.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,42.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,42.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,42.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,67.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,67.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,67.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,42.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,64.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,64.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,64.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,64.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,64.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,64.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,83.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,83.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,83.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,83.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,83.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,83.3,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,70.1,99.73,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,70.1,99.73,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,70.1,99.73,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,70.1,99.73,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,70.1,99.73,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,70.1,99.73,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,female,72,4.071477041,71.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,male,110,5.773066023,71.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,neonatal,both,182,4.953998585,71.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,female,113,8.029810014,71.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,male,153,6.389957023,71.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2019-01-01,infant,both,266,7.24045947,71.9,100,100,4874,0.378,12.4,131.7833333
Kelantan,2020-01-01,neonatal,female,58,3.312582101,,,,4411,,21.2,132.3666667
Kelantan,2020-01-01,infant,female,87,4.968873151,,,,4411,,21.2,132.3666667
Kelantan,2020-01-01,infant,male,127,6.787451232,,,,4411,,21.2,132.3666667
Kelantan,2020-01-01,neonatal,male,87,4.649671316,,,,4411,,21.2,132.3666667
Kelantan,2020-01-01,infant,both,214,5.908337935,,,,4411,,21.2,132.3666667
Kelantan,2020-01-01,neonatal,both,145,4.003313087,,,,4411,,21.2,132.3666667
Kelantan,2021-01-01,infant,both,249,7.162581981,,,,,,,132.9
Kelantan,2021-01-01,neonatal,female,70,4.142992424,,,,,,,132.9
Kelantan,2021-01-01,infant,male,145,8.11506604,,,,,,,132.9
Kelantan,2021-01-01,infant,female,104,6.15530303,,,,,,,132.9
Kelantan,2021-01-01,neonatal,both,181,5.206535496,,,,,,,132.9
Kelantan,2021-01-01,neonatal,male,111,6.212222968,,,,,,,132.9
Kelantan,2022-01-01,infant,female,106,6.5,87.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,70.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,68,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,70.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,70.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,47.4,99.45,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,68,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,70.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,68,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,80.3,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,87.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,87.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,70.2,99.8,70.2,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,47.4,99.45,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,47.4,99.45,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,47.4,99.45,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,47.4,99.45,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,47.4,99.45,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,70.2,99.8,70.2,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,70.2,99.8,70.2,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,70.2,99.8,70.2,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,68.5,99.76,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,68.5,99.76,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,68,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,80.3,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,80.3,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,80.3,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,80.3,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,68.4,99.57,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,68.4,99.57,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,80.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,80.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,80.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,80.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,80.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,80.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,70.2,99.8,70.2,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,68.4,99.57,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,89.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,89.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,89.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,89.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,89.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,89.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,87.5,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,68.4,99.57,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,68.4,99.57,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,68.4,99.57,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,68.5,99.76,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,80.3,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,68,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,68,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,70.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,70.8,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,both,264,7.8,70.7,99.77,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,70.7,99.77,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,70.7,99.77,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,70.7,99.77,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,70,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,70.7,99.77,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,male,98,5.6,70,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,female,70,4.3,70.7,99.77,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,neonatal,both,168,5,70,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,female,106,6.5,70,100,100,4885,0.385,13.2,139.5333333
Kelantan,2022-01-01,infant,male,158,9,70,100,100,4885,0.385,13.2,139.5333333
